Notes,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Year,Year Code,Age Groups,Age Groups Code,Sex,Sex Code,Count,Population,Crude Rate
,Stomach,21020,North Carolina,37,2019,2019,65-69 years,65-69,Female,F,43,310552,13.8
,Stomach,21020,North Carolina,37,2019,2019,70-74 years,70-74,Female,F,56,256800,21.8
,Stomach,21020,North Carolina,37,2019,2019,75-79 years,75-79,Female,F,37,176072,21
,Stomach,21020,North Carolina,37,2019,2019,80-84 years,80-84,Female,F,33,116867,28.2
,Stomach,21020,North Carolina,37,2019,2019,85+ years,85+,Female,F,26,124490,20.9
,Stomach,21020,Ohio,39,2019,2019,45-49 years,45-49,Female,F,16,360903,4.4
,Stomach,21020,Ohio,39,2019,2019,50-54 years,50-54,Female,F,16,371783,4.3
,Stomach,21020,Ohio,39,2019,2019,55-59 years,55-59,Female,F,21,414756,5.1
,Stomach,21020,Ohio,39,2019,2019,60-64 years ,60-64,Female,F,28,413355,6.8
,Stomach,21020,Ohio,39,2019,2019,65-69 years,65-69,Female,F,48,351133,13.7
,Stomach,21020,Ohio,39,2019,2019,70-74 years,70-74,Female,F,52,281657,18.5
,Stomach,21020,Ohio,39,2019,2019,75-79 years,75-79,Female,F,46,200897,22.9
,Stomach,21020,Ohio,39,2019,2019,80-84 years,80-84,Female,F,32,142833,22.4
,Stomach,21020,Ohio,39,2019,2019,85+ years,85+,Female,F,32,166866,19.2
,Stomach,21020,Oklahoma,40,2019,2019,75-79 years,75-79,Female,F,16,64719,24.7
,Stomach,21020,Oregon,41,2019,2019,60-64 years ,60-64,Female,F,17,142652,11.9
,Stomach,21020,Pennsylvania,42,2019,2019,50-54 years,50-54,Female,F,20,421520,4.7
,Stomach,21020,Pennsylvania,42,2019,2019,55-59 years,55-59,Female,F,24,466559,5.1
,Stomach,21020,Pennsylvania,42,2019,2019,60-64 years ,60-64,Female,F,52,463429,11.2
,Stomach,21020,Pennsylvania,42,2019,2019,65-69 years,65-69,Female,F,42,396948,10.6
,Stomach,21020,Pennsylvania,42,2019,2019,70-74 years,70-74,Female,F,38,321627,11.8
,Stomach,21020,Pennsylvania,42,2019,2019,75-79 years,75-79,Female,F,42,234985,17.9
,Stomach,21020,Pennsylvania,42,2019,2019,80-84 years,80-84,Female,F,49,169671,28.9
,Stomach,21020,Pennsylvania,42,2019,2019,85+ years,85+,Female,F,51,219194,23.3
,Stomach,21020,South Carolina,45,2019,2019,55-59 years,55-59,Female,F,17,184365,9.2
,Stomach,21020,South Carolina,45,2019,2019,60-64 years ,60-64,Female,F,25,181633,13.8
,Stomach,21020,South Carolina,45,2019,2019,65-69 years,65-69,Female,F,24,168333,14.3
,Stomach,21020,South Carolina,45,2019,2019,70-74 years,70-74,Female,F,22,140364,15.7
,Stomach,21020,South Carolina,45,2019,2019,75-79 years,75-79,Female,F,22,94712,23.2
,Stomach,21020,South Carolina,45,2019,2019,85+ years,85+,Female,F,17,58988,28.8
,Stomach,21020,Tennessee,47,2019,2019,50-54 years,50-54,Female,F,17,221166,7.7
,Stomach,21020,Tennessee,47,2019,2019,55-59 years,55-59,Female,F,20,239076,8.4
,Stomach,21020,Tennessee,47,2019,2019,60-64 years ,60-64,Female,F,22,228979,9.6
,Stomach,21020,Tennessee,47,2019,2019,65-69 years,65-69,Female,F,23,199908,11.5
,Stomach,21020,Tennessee,47,2019,2019,70-74 years,70-74,Female,F,26,165364,15.7
,Stomach,21020,Tennessee,47,2019,2019,75-79 years,75-79,Female,F,20,115517,17.3
,Stomach,21020,Texas,48,2019,2019,40-44 years,40-44,Female,F,39,938570,4.2
,Stomach,21020,Texas,48,2019,2019,45-49 years,45-49,Female,F,54,932753,5.8
,Stomach,21020,Texas,48,2019,2019,50-54 years,50-54,Female,F,66,856123,7.7
,Stomach,21020,Texas,48,2019,2019,55-59 years,55-59,Female,F,78,877447,8.9
,Stomach,21020,Texas,48,2019,2019,60-64 years ,60-64,Female,F,97,803516,12.1
,Stomach,21020,Texas,48,2019,2019,65-69 years,65-69,Female,F,102,670181,15.2
,Stomach,21020,Texas,48,2019,2019,70-74 years,70-74,Female,F,104,527996,19.7
,Stomach,21020,Texas,48,2019,2019,75-79 years,75-79,Female,F,83,363942,22.8
,Stomach,21020,Texas,48,2019,2019,80-84 years,80-84,Female,F,62,242053,25.6
,Stomach,21020,Texas,48,2019,2019,85+ years,85+,Female,F,69,256745,26.9
,Stomach,21020,Virginia,51,2019,2019,60-64 years ,60-64,Female,F,25,277515,9
,Stomach,21020,Virginia,51,2019,2019,65-69 years,65-69,Female,F,25,235025,10.6
,Stomach,21020,Virginia,51,2019,2019,70-74 years,70-74,Female,F,28,195117,14.4
,Stomach,21020,Virginia,51,2019,2019,75-79 years,75-79,Female,F,36,136910,26.3
,Stomach,21020,Virginia,51,2019,2019,80-84 years,80-84,Female,F,20,89658,22.3
,Stomach,21020,Virginia,51,2019,2019,85+ years,85+,Female,F,19,99481,19.1
,Stomach,21020,Washington,53,2019,2019,55-59 years,55-59,Female,F,16,247268,6.5
,Stomach,21020,Washington,53,2019,2019,60-64 years ,60-64,Female,F,19,242858,7.8
,Stomach,21020,Washington,53,2019,2019,65-69 years,65-69,Female,F,22,215436,10.2
,Stomach,21020,Washington,53,2019,2019,70-74 years,70-74,Female,F,26,170605,15.2
,Stomach,21020,Washington,53,2019,2019,75-79 years,75-79,Female,F,27,112696,24
,Stomach,21020,Washington,53,2019,2019,80-84 years,80-84,Female,F,19,72011,26.4
,Stomach,21020,Wisconsin,55,2019,2019,55-59 years,55-59,Female,F,23,213702,10.8
,Stomach,21020,Wisconsin,55,2019,2019,60-64 years ,60-64,Female,F,22,202963,10.8
,Stomach,21020,Wisconsin,55,2019,2019,65-69 years,65-69,Female,F,20,173144,11.6
,Stomach,21020,Wisconsin,55,2019,2019,70-74 years,70-74,Female,F,18,133024,13.5
,Stomach,21020,Wisconsin,55,2019,2019,75-79 years,75-79,Female,F,27,94842,28.5
,Thyroid,32010,Alabama,1,2019,2019,25-29 years,25-29,Female,F,19,169764,11.2
,Thyroid,32010,Alabama,1,2019,2019,30-34 years,30-34,Female,F,28,158239,17.7
,Thyroid,32010,Alabama,1,2019,2019,35-39 years,35-39,Female,F,28,156987,17.8
,Thyroid,32010,Alabama,1,2019,2019,40-44 years,40-44,Female,F,34,149908,22.7
,Thyroid,32010,Alabama,1,2019,2019,45-49 years,45-49,Female,F,43,159564,26.9
,Thyroid,32010,Alabama,1,2019,2019,50-54 years,50-54,Female,F,28,158477,17.7
,Thyroid,32010,Alabama,1,2019,2019,55-59 years,55-59,Female,F,39,174973,22.3
,Thyroid,32010,Alabama,1,2019,2019,60-64 years ,60-64,Female,F,34,169849,20
,Thyroid,32010,Alabama,1,2019,2019,65-69 years,65-69,Female,F,41,148314,27.6
,Thyroid,32010,Alabama,1,2019,2019,70-74 years,70-74,Female,F,31,123192,25.2
,Thyroid,32010,Alabama,1,2019,2019,75-79 years,75-79,Female,F,17,87695,19.4
,Thyroid,32010,Arizona,4,2019,2019,20-24 years,20-24,Female,F,24,239926,10
,Thyroid,32010,Arizona,4,2019,2019,25-29 years,25-29,Female,F,36,253106,14.2
,Thyroid,32010,Arizona,4,2019,2019,30-34 years,30-34,Female,F,48,232649,20.6
,Thyroid,32010,Arizona,4,2019,2019,35-39 years,35-39,Female,F,68,229018,29.7
,Thyroid,32010,Arizona,4,2019,2019,40-44 years,40-44,Female,F,64,213403,30
,Thyroid,32010,Arizona,4,2019,2019,45-49 years,45-49,Female,F,62,217630,28.5
,Thyroid,32010,Arizona,4,2019,2019,50-54 years,50-54,Female,F,59,211827,27.9
,Thyroid,32010,Arizona,4,2019,2019,55-59 years,55-59,Female,F,86,230465,37.3
,Thyroid,32010,Arizona,4,2019,2019,60-64 years ,60-64,Female,F,60,229478,26.1
,Thyroid,32010,Arizona,4,2019,2019,65-69 years,65-69,Female,F,57,214430,26.6
,Thyroid,32010,Arizona,4,2019,2019,70-74 years,70-74,Female,F,42,188636,22.3
,Thyroid,32010,Arizona,4,2019,2019,75-79 years,75-79,Female,F,16,135655,11.8
,Thyroid,32010,Arkansas,5,2019,2019,25-29 years,25-29,Female,F,17,102181,16.6
,Thyroid,32010,Arkansas,5,2019,2019,30-34 years,30-34,Female,F,21,96072,21.9
,Thyroid,32010,Arkansas,5,2019,2019,35-39 years,35-39,Female,F,24,96314,24.9
,Thyroid,32010,Arkansas,5,2019,2019,40-44 years,40-44,Female,F,23,89940,25.6
,Thyroid,32010,Arkansas,5,2019,2019,45-49 years,45-49,Female,F,31,92899,33.4
,Thyroid,32010,Arkansas,5,2019,2019,50-54 years,50-54,Female,F,31,90921,34.1
,Thyroid,32010,Arkansas,5,2019,2019,55-59 years,55-59,Female,F,33,101899,32.4
,Thyroid,32010,Arkansas,5,2019,2019,60-64 years ,60-64,Female,F,28,98274,28.5
,Thyroid,32010,Arkansas,5,2019,2019,65-69 years,65-69,Female,F,27,87677,30.8
,Thyroid,32010,Arkansas,5,2019,2019,70-74 years,70-74,Female,F,25,74020,33.8
,Thyroid,32010,Arkansas,5,2019,2019,75-79 years,75-79,Female,F,25,54046,46.3
,Thyroid,32010,California,6,2019,2019,10-14 years,Oct 14,Female,F,24,1235752,1.9
,Thyroid,32010,California,6,2019,2019,15-19 years,15-19,Female,F,55,1240714,4.4
,Thyroid,32010,California,6,2019,2019,20-24 years,20-24,Female,F,129,1283837,10
,Thyroid,32010,California,6,2019,2019,25-29 years,25-29,Female,F,239,1492844,16
,Thyroid,32010,California,6,2019,2019,30-34 years,30-34,Female,F,314,1430806,21.9
,Thyroid,32010,California,6,2019,2019,35-39 years,35-39,Female,F,393,1362262,28.8
,Thyroid,32010,California,6,2019,2019,40-44 years,40-44,Female,F,416,1243104,33.5
,Thyroid,32010,California,6,2019,2019,45-49 years,45-49,Female,F,420,1259963,33.3
,Thyroid,32010,California,6,2019,2019,50-54 years,50-54,Female,F,391,1233458,31.7
,Thyroid,32010,California,6,2019,2019,55-59 years,55-59,Female,F,401,1273574,31.5
,Thyroid,32010,California,6,2019,2019,60-64 years ,60-64,Female,F,339,1176111,28.8
,Thyroid,32010,California,6,2019,2019,65-69 years,65-69,Female,F,304,998753,30.4
,Thyroid,32010,California,6,2019,2019,70-74 years,70-74,Female,F,241,804419,30
,Thyroid,32010,California,6,2019,2019,75-79 years,75-79,Female,F,130,563200,23.1
,Thyroid,32010,California,6,2019,2019,80-84 years,80-84,Female,F,78,390975,20
,Thyroid,32010,California,6,2019,2019,85+ years,85+,Female,F,53,469229,11.3
,Thyroid,32010,Colorado,8,2019,2019,20-24 years,20-24,Female,F,21,180169,11.7
,Thyroid,32010,Colorado,8,2019,2019,25-29 years,25-29,Female,F,39,219636,17.8
,Thyroid,32010,Colorado,8,2019,2019,30-34 years,30-34,Female,F,43,215551,19.9
,Thyroid,32010,Colorado,8,2019,2019,35-39 years,35-39,Female,F,55,205815,26.7
,Thyroid,32010,Colorado,8,2019,2019,40-44 years,40-44,Female,F,55,181773,30.3
,Thyroid,32010,Colorado,8,2019,2019,45-49 years,45-49,Female,F,49,177724,27.6
,Thyroid,32010,Colorado,8,2019,2019,50-54 years,50-54,Female,F,52,169537,30.7
,Thyroid,32010,Colorado,8,2019,2019,55-59 years,55-59,Female,F,50,186046,26.9
,Thyroid,32010,Colorado,8,2019,2019,60-64 years ,60-64,Female,F,42,179011,23.5
,Thyroid,32010,Colorado,8,2019,2019,65-69 years,65-69,Female,F,49,154705,31.7
,Thyroid,32010,Colorado,8,2019,2019,70-74 years,70-74,Female,F,28,118260,23.7
,Thyroid,32010,Colorado,8,2019,2019,75-79 years,75-79,Female,F,20,76867,26
,Thyroid,32010,Connecticut,9,2019,2019,20-24 years,20-24,Female,F,25,116898,21.4
,Thyroid,32010,Connecticut,9,2019,2019,25-29 years,25-29,Female,F,24,108800,22.1
,Thyroid,32010,Connecticut,9,2019,2019,30-34 years,30-34,Female,F,36,110615,32.5
,Thyroid,32010,Connecticut,9,2019,2019,35-39 years,35-39,Female,F,40,111326,35.9
,Thyroid,32010,Connecticut,9,2019,2019,40-44 years,40-44,Female,F,47,105933,44.4
,Thyroid,32010,Connecticut,9,2019,2019,45-49 years,45-49,Female,F,50,116408,43
,Thyroid,32010,Connecticut,9,2019,2019,50-54 years,50-54,Female,F,56,129710,43.2
,Thyroid,32010,Connecticut,9,2019,2019,55-59 years,55-59,Female,F,64,138619,46.2
,Thyroid,32010,Connecticut,9,2019,2019,60-64 years ,60-64,Female,F,36,127257,28.3
,Thyroid,32010,Connecticut,9,2019,2019,65-69 years,65-69,Female,F,36,103013,34.9
,Thyroid,32010,Connecticut,9,2019,2019,70-74 years,70-74,Female,F,19,85822,22.1
,Thyroid,32010,Delaware,10,2019,2019,60-64 years ,60-64,Female,F,16,36718,43.6
,Thyroid,32010,Florida,12,2019,2019,15-19 years,15-19,Female,F,49,588279,8.3
,Thyroid,32010,Florida,12,2019,2019,20-24 years,20-24,Female,F,57,617539,9.2
,Thyroid,32010,Florida,12,2019,2019,25-29 years,25-29,Female,F,97,696956,13.9
,Thyroid,32010,Florida,12,2019,2019,30-34 years,30-34,Female,F,152,682729,22.3
,Thyroid,32010,Florida,12,2019,2019,35-39 years,35-39,Female,F,166,670514,24.8
,Thyroid,32010,Florida,12,2019,2019,40-44 years,40-44,Female,F,207,639591,32.4
,Thyroid,32010,Florida,12,2019,2019,45-49 years,45-49,Female,F,222,681500,32.6
,Thyroid,32010,Florida,12,2019,2019,50-54 years,50-54,Female,F,238,700250,34
,Thyroid,32010,Florida,12,2019,2019,55-59 years,55-59,Female,F,217,772858,28.1
,Thyroid,32010,Florida,12,2019,2019,60-64 years ,60-64,Female,F,197,749307,26.3
,Thyroid,32010,Florida,12,2019,2019,65-69 years,65-69,Female,F,197,698508,28.2
,Thyroid,32010,Florida,12,2019,2019,70-74 years,70-74,Female,F,179,626376,28.6
,Thyroid,32010,Florida,12,2019,2019,75-79 years,75-79,Female,F,86,472418,18.2
,Thyroid,32010,Florida,12,2019,2019,80-84 years,80-84,Female,F,43,320803,13.4
,Thyroid,32010,Florida,12,2019,2019,85+ years,85+,Female,F,39,348448,11.2
,Thyroid,32010,Georgia,13,2019,2019,20-24 years,20-24,Female,F,29,353554,8.2
,Thyroid,32010,Georgia,13,2019,2019,25-29 years,25-29,Female,F,51,385047,13.2
,Thyroid,32010,Georgia,13,2019,2019,30-34 years,30-34,Female,F,75,367563,20.4
,Thyroid,32010,Georgia,13,2019,2019,35-39 years,35-39,Female,F,71,366627,19.4
,Thyroid,32010,Georgia,13,2019,2019,40-44 years,40-44,Female,F,94,349143,26.9
,Thyroid,32010,Georgia,13,2019,2019,45-49 years,45-49,Female,F,84,368242,22.8
,Thyroid,32010,Georgia,13,2019,2019,50-54 years,50-54,Female,F,86,353106,24.4
,Thyroid,32010,Georgia,13,2019,2019,55-59 years,55-59,Female,F,102,359156,28.4
,Thyroid,32010,Georgia,13,2019,2019,60-64 years ,60-64,Female,F,89,325944,27.3
,Thyroid,32010,Georgia,13,2019,2019,65-69 years,65-69,Female,F,78,278529,28
,Thyroid,32010,Georgia,13,2019,2019,70-74 years,70-74,Female,F,76,227063,33.5
,Thyroid,32010,Georgia,13,2019,2019,75-79 years,75-79,Female,F,34,153772,22.1
,Thyroid,32010,Georgia,13,2019,2019,80-84 years,80-84,Female,F,18,98022,18.4
,Thyroid,32010,Hawaii,15,2019,2019,30-34 years,30-34,Female,F,17,47575,35.7
,Thyroid,32010,Hawaii,15,2019,2019,35-39 years,35-39,Female,F,18,47560,37.8
,Thyroid,32010,Hawaii,15,2019,2019,40-44 years,40-44,Female,F,17,41810,40.7
,Thyroid,32010,Hawaii,15,2019,2019,45-49 years,45-49,Female,F,16,41790,38.3
,Thyroid,32010,Hawaii,15,2019,2019,50-54 years,50-54,Female,F,21,42213,49.7
,Thyroid,32010,Hawaii,15,2019,2019,55-59 years,55-59,Female,F,18,45548,39.5
,Thyroid,32010,Idaho,16,2019,2019,50-54 years,50-54,Female,F,22,49256,44.7
,Thyroid,32010,Idaho,16,2019,2019,65-69 years,65-69,Female,F,18,50318,35.8
,Thyroid,32010,Illinois,17,2019,2019,15-19 years,15-19,Female,F,26,402682,6.5
,Thyroid,32010,Illinois,17,2019,2019,20-24 years,20-24,Female,F,45,408523,11
,Thyroid,32010,Illinois,17,2019,2019,25-29 years,25-29,Female,F,60,442731,13.6
,Thyroid,32010,Illinois,17,2019,2019,30-34 years,30-34,Female,F,93,425471,21.9
,Thyroid,32010,Illinois,17,2019,2019,35-39 years,35-39,Female,F,138,424635,32.5
,Thyroid,32010,Illinois,17,2019,2019,40-44 years,40-44,Female,F,122,393541,31
,Thyroid,32010,Illinois,17,2019,2019,45-49 years,45-49,Female,F,137,403414,34
,Thyroid,32010,Illinois,17,2019,2019,50-54 years,50-54,Female,F,157,404664,38.8
,Thyroid,32010,Illinois,17,2019,2019,55-59 years,55-59,Female,F,126,436885,28.8
,Thyroid,32010,Illinois,17,2019,2019,60-64 years ,60-64,Female,F,139,416640,33.4
,Thyroid,32010,Illinois,17,2019,2019,65-69 years,65-69,Female,F,107,349858,30.6
,Thyroid,32010,Illinois,17,2019,2019,70-74 years,70-74,Female,F,96,278198,34.5
,Thyroid,32010,Illinois,17,2019,2019,75-79 years,75-79,Female,F,58,201846,28.7
,Thyroid,32010,Illinois,17,2019,2019,80-84 years,80-84,Female,F,18,141930,12.7
,Thyroid,32010,Illinois,17,2019,2019,85+ years,85+,Female,F,17,175653,9.7
,Thyroid,32010,Indiana,18,2019,2019,25-29 years,25-29,Female,F,27,228811,11.8
,Thyroid,32010,Indiana,18,2019,2019,30-34 years,30-34,Female,F,45,212487,21.2
,Thyroid,32010,Indiana,18,2019,2019,35-39 years,35-39,Female,F,59,213971,27.6
,Thyroid,32010,Indiana,18,2019,2019,40-44 years,40-44,Female,F,55,201435,27.3
,Thyroid,32010,Indiana,18,2019,2019,45-49 years,45-49,Female,F,58,207327,28
,Thyroid,32010,Indiana,18,2019,2019,50-54 years,50-54,Female,F,42,206673,20.3
,Thyroid,32010,Indiana,18,2019,2019,55-59 years,55-59,Female,F,50,229019,21.8
,Thyroid,32010,Indiana,18,2019,2019,60-64 years ,60-64,Female,F,51,219898,23.2
,Thyroid,32010,Indiana,18,2019,2019,65-69 years,65-69,Female,F,52,188259,27.6
,Thyroid,32010,Indiana,18,2019,2019,70-74 years,70-74,Female,F,23,149296,15.4
,Thyroid,32010,Indiana,18,2019,2019,75-79 years,75-79,Female,F,18,106589,16.9
,Thyroid,32010,Iowa,19,2019,2019,25-29 years,25-29,Female,F,17,99744,17
,Thyroid,32010,Iowa,19,2019,2019,30-34 years,30-34,Female,F,27,94363,28.6
,Thyroid,32010,Iowa,19,2019,2019,35-39 years,35-39,Female,F,31,99587,31.1
,Thyroid,32010,Iowa,19,2019,2019,40-44 years,40-44,Female,F,28,89758,31.2
,Thyroid,32010,Iowa,19,2019,2019,45-49 years,45-49,Female,F,33,88245,37.4
,Thyroid,32010,Iowa,19,2019,2019,50-54 years,50-54,Female,F,40,91720,43.6
,Thyroid,32010,Iowa,19,2019,2019,55-59 years,55-59,Female,F,27,106711,25.3
,Thyroid,32010,Iowa,19,2019,2019,60-64 years ,60-64,Female,F,26,103815,25
,Thyroid,32010,Iowa,19,2019,2019,65-69 years,65-69,Female,F,28,90448,31
,Thyroid,32010,Iowa,19,2019,2019,70-74 years,70-74,Female,F,23,70693,32.5
,Thyroid,32010,Kansas,20,2019,2019,25-29 years,25-29,Female,F,20,93792,21.3
,Thyroid,32010,Kansas,20,2019,2019,30-34 years,30-34,Female,F,23,91584,25.1
,Thyroid,32010,Kansas,20,2019,2019,35-39 years,35-39,Female,F,29,94752,30.6
,Thyroid,32010,Kansas,20,2019,2019,40-44 years,40-44,Female,F,34,83752,40.6
,Thyroid,32010,Kansas,20,2019,2019,45-49 years,45-49,Female,F,28,81772,34.2
,Thyroid,32010,Kansas,20,2019,2019,50-54 years,50-54,Female,F,26,82067,31.7
,Thyroid,32010,Kansas,20,2019,2019,55-59 years,55-59,Female,F,37,96358,38.4
,Thyroid,32010,Kansas,20,2019,2019,60-64 years ,60-64,Female,F,23,93681,24.6
,Thyroid,32010,Kansas,20,2019,2019,65-69 years,65-69,Female,F,34,80156,42.4
,Thyroid,32010,Kansas,20,2019,2019,70-74 years,70-74,Female,F,20,61920,32.3
,Thyroid,32010,Kentucky,21,2019,2019,15-19 years,15-19,Female,F,22,139543,15.8
,Thyroid,32010,Kentucky,21,2019,2019,20-24 years,20-24,Female,F,16,144447,11.1
,Thyroid,32010,Kentucky,21,2019,2019,25-29 years,25-29,Female,F,29,151089,19.2
,Thyroid,32010,Kentucky,21,2019,2019,30-34 years,30-34,Female,F,48,137833,34.8
,Thyroid,32010,Kentucky,21,2019,2019,35-39 years,35-39,Female,F,48,141283,34
,Thyroid,32010,Kentucky,21,2019,2019,40-44 years,40-44,Female,F,48,135677,35.4
,Thyroid,32010,Kentucky,21,2019,2019,45-49 years,45-49,Female,F,58,141206,41.1
,Thyroid,32010,Kentucky,21,2019,2019,50-54 years,50-54,Female,F,47,143617,32.7
,Thyroid,32010,Kentucky,21,2019,2019,55-59 years,55-59,Female,F,39,158450,24.6
,Thyroid,32010,Kentucky,21,2019,2019,60-64 years ,60-64,Female,F,42,152064,27.6
,Thyroid,32010,Kentucky,21,2019,2019,65-69 years,65-69,Female,F,36,131642,27.3
,Thyroid,32010,Kentucky,21,2019,2019,70-74 years,70-74,Female,F,23,106625,21.6
,Thyroid,32010,Louisiana,22,2019,2019,20-24 years,20-24,Female,F,20,149845,13.3
,Thyroid,32010,Louisiana,22,2019,2019,25-29 years,25-29,Female,F,24,167448,14.3
,Thyroid,32010,Louisiana,22,2019,2019,30-34 years,30-34,Female,F,37,162773,22.7
,Thyroid,32010,Louisiana,22,2019,2019,35-39 years,35-39,Female,F,46,160375,28.7
,Thyroid,32010,Louisiana,22,2019,2019,40-44 years,40-44,Female,F,48,139743,34.3
,Thyroid,32010,Louisiana,22,2019,2019,45-49 years,45-49,Female,F,58,137948,42
,Thyroid,32010,Louisiana,22,2019,2019,50-54 years,50-54,Female,F,42,143993,29.2
,Thyroid,32010,Louisiana,22,2019,2019,55-59 years,55-59,Female,F,64,160867,39.8
,Thyroid,32010,Louisiana,22,2019,2019,60-64 years ,60-64,Female,F,64,155632,41.1
,Thyroid,32010,Louisiana,22,2019,2019,65-69 years,65-69,Female,F,37,132999,27.8
,Thyroid,32010,Louisiana,22,2019,2019,70-74 years,70-74,Female,F,37,104881,35.3
,Thyroid,32010,Louisiana,22,2019,2019,75-79 years,75-79,Female,F,17,73876,23
,Thyroid,32010,Maine,23,2019,2019,35-39 years,35-39,Female,F,19,40084,47.4
,Thyroid,32010,Maine,23,2019,2019,40-44 years,40-44,Female,F,23,38087,60.4
,Thyroid,32010,Maine,23,2019,2019,50-54 years,50-54,Female,F,17,46919,36.2
,Thyroid,32010,Maine,23,2019,2019,55-59 years,55-59,Female,F,21,54497,38.5
,Thyroid,32010,Maine,23,2019,2019,60-64 years ,60-64,Female,F,16,54954,29.1
,Thyroid,32010,Maine,23,2019,2019,65-69 years,65-69,Female,F,18,48964,36.8
,Thyroid,32010,Maryland,24,2019,2019,20-24 years,20-24,Female,F,22,183312,12
,Thyroid,32010,Maryland,24,2019,2019,25-29 years,25-29,Female,F,41,204989,20
,Thyroid,32010,Maryland,24,2019,2019,30-34 years,30-34,Female,F,48,212018,22.6
,Thyroid,32010,Maryland,24,2019,2019,35-39 years,35-39,Female,F,55,210651,26.1
,Thyroid,32010,Maryland,24,2019,2019,40-44 years,40-44,Female,F,67,190504,35.2
,Thyroid,32010,Maryland,24,2019,2019,45-49 years,45-49,Female,F,53,199932,26.5
,Thyroid,32010,Maryland,24,2019,2019,50-54 years,50-54,Female,F,46,213826,21.5
,Thyroid,32010,Maryland,24,2019,2019,55-59 years,55-59,Female,F,69,225788,30.6
,Thyroid,32010,Maryland,24,2019,2019,60-64 years ,60-64,Female,F,49,204234,24
,Thyroid,32010,Maryland,24,2019,2019,65-69 years,65-69,Female,F,44,169494,26
,Thyroid,32010,Maryland,24,2019,2019,70-74 years,70-74,Female,F,34,137197,24.8
,Thyroid,32010,Maryland,24,2019,2019,75-79 years,75-79,Female,F,27,96346,28
,Thyroid,32010,Massachusetts,25,2019,2019,20-24 years,20-24,Female,F,30,244840,12.3
,Thyroid,32010,Massachusetts,25,2019,2019,25-29 years,25-29,Female,F,50,248959,20.1
,Thyroid,32010,Massachusetts,25,2019,2019,30-34 years,30-34,Female,F,63,246238,25.6
