Notes,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Year,Year Code,Age Groups,Age Groups Code,Sex,Sex Code,Count,Population,Crude Rate
,Myeloma,34000,Arizona,4,2018,2018,80-84 years,80-84,Male,M,34,70050,48.5
,Myeloma,34000,Arizona,4,2018,2018,85+ years,85+,Male,M,31,59243,52.3
,Myeloma,34000,Arkansas,5,2018,2018,60-64 years ,60-64,Male,M,17,88381,19.2
,Myeloma,34000,Arkansas,5,2018,2018,65-69 years,65-69,Male,M,20,75986,26.3
,Myeloma,34000,Arkansas,5,2018,2018,70-74 years,70-74,Male,M,27,61760,43.7
,Myeloma,34000,Arkansas,5,2018,2018,75-79 years,75-79,Male,M,24,42280,56.8
,Myeloma,34000,Arkansas,5,2018,2018,80-84 years,80-84,Male,M,19,26071,72.9
,Myeloma,34000,California,6,2018,2018,40-44 years,40-44,Male,M,23,1247431,1.8
,Myeloma,34000,California,6,2018,2018,45-49 years,45-49,Male,M,46,1273341,3.6
,Myeloma,34000,California,6,2018,2018,50-54 years,50-54,Male,M,100,1240967,8.1
,Myeloma,34000,California,6,2018,2018,55-59 years,55-59,Male,M,140,1232181,11.4
,Myeloma,34000,California,6,2018,2018,60-64 years ,60-64,Male,M,191,1084647,17.6
,Myeloma,34000,California,6,2018,2018,65-69 years,65-69,Male,M,227,864825,26.2
,Myeloma,34000,California,6,2018,2018,70-74 years,70-74,Male,M,243,656564,37
,Myeloma,34000,California,6,2018,2018,75-79 years,75-79,Male,M,186,433702,42.9
,Myeloma,34000,California,6,2018,2018,80-84 years,80-84,Male,M,153,282447,54.2
,Myeloma,34000,California,6,2018,2018,85+ years,85+,Male,M,128,274195,46.7
,Myeloma,34000,Colorado,8,2018,2018,55-59 years,55-59,Male,M,27,179902,15
,Myeloma,34000,Colorado,8,2018,2018,60-64 years ,60-64,Male,M,24,166793,14.4
,Myeloma,34000,Colorado,8,2018,2018,65-69 years,65-69,Male,M,43,138297,31.1
,Myeloma,34000,Colorado,8,2018,2018,70-74 years,70-74,Male,M,39,101465,38.4
,Myeloma,34000,Colorado,8,2018,2018,75-79 years,75-79,Male,M,32,61376,52.1
,Myeloma,34000,Colorado,8,2018,2018,80-84 years,80-84,Male,M,24,37108,64.7
,Myeloma,34000,Connecticut,9,2018,2018,55-59 years,55-59,Male,M,18,130381,13.8
,Myeloma,34000,Connecticut,9,2018,2018,60-64 years ,60-64,Male,M,22,117029,18.8
,Myeloma,34000,Connecticut,9,2018,2018,65-69 years,65-69,Male,M,36,89670,40.1
,Myeloma,34000,Connecticut,9,2018,2018,70-74 years,70-74,Male,M,31,70291,44.1
,Myeloma,34000,Connecticut,9,2018,2018,75-79 years,75-79,Male,M,23,47439,48.5
,Myeloma,34000,Connecticut,9,2018,2018,80-84 years,80-84,Male,M,22,29726,74
,Myeloma,34000,Connecticut,9,2018,2018,85+ years,85+,Male,M,18,31021,58
,Myeloma,34000,Florida,12,2018,2018,40-44 years,40-44,Male,M,22,615648,3.6
,Myeloma,34000,Florida,12,2018,2018,45-49 years,45-49,Male,M,34,664585,5.1
,Myeloma,34000,Florida,12,2018,2018,50-54 years,50-54,Male,M,82,680574,12
,Myeloma,34000,Florida,12,2018,2018,55-59 years,55-59,Male,M,134,705383,19
,Myeloma,34000,Florida,12,2018,2018,60-64 years ,60-64,Male,M,166,642194,25.8
,Myeloma,34000,Florida,12,2018,2018,65-69 years,65-69,Male,M,213,582143,36.6
,Myeloma,34000,Florida,12,2018,2018,70-74 years,70-74,Male,M,213,518728,41.1
,Myeloma,34000,Florida,12,2018,2018,75-79 years,75-79,Male,M,237,381011,62.2
,Myeloma,34000,Florida,12,2018,2018,80-84 years,80-84,Male,M,161,248843,64.7
,Myeloma,34000,Florida,12,2018,2018,85+ years,85+,Male,M,141,229938,61.3
,Myeloma,34000,Georgia,13,2018,2018,40-44 years,40-44,Male,M,16,320804,5
,Myeloma,34000,Georgia,13,2018,2018,45-49 years,45-49,Male,M,24,348346,6.9
,Myeloma,34000,Georgia,13,2018,2018,50-54 years,50-54,Male,M,42,337299,12.5
,Myeloma,34000,Georgia,13,2018,2018,55-59 years,55-59,Male,M,50,327676,15.3
,Myeloma,34000,Georgia,13,2018,2018,60-64 years ,60-64,Male,M,66,283263,23.3
,Myeloma,34000,Georgia,13,2018,2018,65-69 years,65-69,Male,M,85,228614,37.2
,Myeloma,34000,Georgia,13,2018,2018,70-74 years,70-74,Male,M,96,179087,53.6
,Myeloma,34000,Georgia,13,2018,2018,75-79 years,75-79,Male,M,57,114434,49.8
,Myeloma,34000,Georgia,13,2018,2018,80-84 years,80-84,Male,M,54,64776,83.4
,Myeloma,34000,Georgia,13,2018,2018,85+ years,85+,Male,M,25,50176,49.8
,Myeloma,34000,Idaho,16,2018,2018,70-74 years,70-74,Male,M,20,36074,55.4
,Myeloma,34000,Idaho,16,2018,2018,75-79 years,75-79,Male,M,16,23911,66.9
,Myeloma,34000,Illinois,17,2018,2018,50-54 years,50-54,Male,M,37,404489,9.1
,Myeloma,34000,Illinois,17,2018,2018,55-59 years,55-59,Male,M,48,422790,11.4
,Myeloma,34000,Illinois,17,2018,2018,60-64 years ,60-64,Male,M,71,383026,18.5
,Myeloma,34000,Illinois,17,2018,2018,65-69 years,65-69,Male,M,101,305328,33.1
,Myeloma,34000,Illinois,17,2018,2018,70-74 years,70-74,Male,M,87,225684,38.5
,Myeloma,34000,Illinois,17,2018,2018,75-79 years,75-79,Male,M,70,151477,46.2
,Myeloma,34000,Illinois,17,2018,2018,80-84 years,80-84,Male,M,58,96770,59.9
,Myeloma,34000,Illinois,17,2018,2018,85+ years,85+,Male,M,48,89755,53.5
,Myeloma,34000,Indiana,18,2018,2018,55-59 years,55-59,Male,M,27,220286,12.3
,Myeloma,34000,Indiana,18,2018,2018,60-64 years ,60-64,Male,M,38,204437,18.6
,Myeloma,34000,Indiana,18,2018,2018,65-69 years,65-69,Male,M,49,166159,29.5
,Myeloma,34000,Indiana,18,2018,2018,70-74 years,70-74,Male,M,49,122127,40.1
,Myeloma,34000,Indiana,18,2018,2018,75-79 years,75-79,Male,M,34,81628,41.7
,Myeloma,34000,Indiana,18,2018,2018,80-84 years,80-84,Male,M,23,50109,45.9
,Myeloma,34000,Indiana,18,2018,2018,85+ years,85+,Male,M,21,43934,47.8
,Myeloma,34000,Iowa,19,2018,2018,60-64 years ,60-64,Male,M,21,100504,20.9
,Myeloma,34000,Iowa,19,2018,2018,65-69 years,65-69,Male,M,31,84353,36.8
,Myeloma,34000,Iowa,19,2018,2018,70-74 years,70-74,Male,M,25,60483,41.3
,Myeloma,34000,Iowa,19,2018,2018,75-79 years,75-79,Male,M,27,41564,65
,Myeloma,34000,Iowa,19,2018,2018,80-84 years,80-84,Male,M,16,27988,57.2
,Myeloma,34000,Iowa,19,2018,2018,85+ years,85+,Male,M,23,26624,86.4
,Myeloma,34000,Kansas,20,2018,2018,60-64 years ,60-64,Male,M,22,88255,24.9
,Myeloma,34000,Kansas,20,2018,2018,65-69 years,65-69,Male,M,18,72560,24.8
,Myeloma,34000,Kansas,20,2018,2018,70-74 years,70-74,Male,M,18,53067,33.9
,Myeloma,34000,Kansas,20,2018,2018,75-79 years,75-79,Male,M,22,34853,63.1
,Myeloma,34000,Kansas,20,2018,2018,85+ years,85+,Male,M,18,23019,78.2
,Myeloma,34000,Kentucky,21,2018,2018,50-54 years,50-54,Male,M,16,143256,11.2
,Myeloma,34000,Kentucky,21,2018,2018,55-59 years,55-59,Male,M,20,148894,13.4
,Myeloma,34000,Kentucky,21,2018,2018,60-64 years ,60-64,Male,M,22,138103,15.9
,Myeloma,34000,Kentucky,21,2018,2018,65-69 years,65-69,Male,M,39,115720,33.7
,Myeloma,34000,Kentucky,21,2018,2018,70-74 years,70-74,Male,M,42,87801,47.8
,Myeloma,34000,Kentucky,21,2018,2018,75-79 years,75-79,Male,M,30,57403,52.3
,Myeloma,34000,Kentucky,21,2018,2018,80-84 years,80-84,Male,M,19,34613,54.9
,Myeloma,34000,Louisiana,22,2018,2018,50-54 years,50-54,Male,M,21,139536,15
,Myeloma,34000,Louisiana,22,2018,2018,55-59 years,55-59,Male,M,28,149941,18.7
,Myeloma,34000,Louisiana,22,2018,2018,60-64 years ,60-64,Male,M,28,139777,20
,Myeloma,34000,Louisiana,22,2018,2018,65-69 years,65-69,Male,M,36,113678,31.7
,Myeloma,34000,Louisiana,22,2018,2018,70-74 years,70-74,Male,M,44,84839,51.9
,Myeloma,34000,Louisiana,22,2018,2018,75-79 years,75-79,Male,M,26,55178,47.1
,Myeloma,34000,Louisiana,22,2018,2018,80-84 years,80-84,Male,M,22,33790,65.1
,Myeloma,34000,Louisiana,22,2018,2018,85+ years,85+,Male,M,16,28011,57.1
,Myeloma,34000,Maryland,24,2018,2018,50-54 years,50-54,Male,M,19,202154,9.4
,Myeloma,34000,Maryland,24,2018,2018,55-59 years,55-59,Male,M,34,206396,16.5
,Myeloma,34000,Maryland,24,2018,2018,60-64 years ,60-64,Male,M,44,179308,24.5
,Myeloma,34000,Maryland,24,2018,2018,65-69 years,65-69,Male,M,49,140858,34.8
,Myeloma,34000,Maryland,24,2018,2018,70-74 years,70-74,Male,M,42,107244,39.2
,Myeloma,34000,Maryland,24,2018,2018,75-79 years,75-79,Male,M,44,70843,62.1
,Myeloma,34000,Maryland,24,2018,2018,80-84 years,80-84,Male,M,29,43074,67.3
,Myeloma,34000,Maryland,24,2018,2018,85+ years,85+,Male,M,21,40643,51.7
,Myeloma,34000,Massachusetts,25,2018,2018,50-54 years,50-54,Male,M,16,231312,6.9
,Myeloma,34000,Massachusetts,25,2018,2018,55-59 years,55-59,Male,M,26,238361,10.9
,Myeloma,34000,Massachusetts,25,2018,2018,60-64 years ,60-64,Male,M,32,212857,15
,Myeloma,34000,Massachusetts,25,2018,2018,65-69 years,65-69,Male,M,45,171331,26.3
,Myeloma,34000,Massachusetts,25,2018,2018,70-74 years,70-74,Male,M,54,130351,41.4
,Myeloma,34000,Massachusetts,25,2018,2018,75-79 years,75-79,Male,M,65,84257,77.1
,Myeloma,34000,Massachusetts,25,2018,2018,80-84 years,80-84,Male,M,28,53579,52.3
,Myeloma,34000,Massachusetts,25,2018,2018,85+ years,85+,Male,M,33,53388,61.8
,Myeloma,34000,Michigan,26,2018,2018,45-49 years,45-49,Male,M,20,311151,6.4
,Myeloma,34000,Michigan,26,2018,2018,50-54 years,50-54,Male,M,23,325947,7.1
,Myeloma,34000,Michigan,26,2018,2018,55-59 years,55-59,Male,M,54,350379,15.4
,Myeloma,34000,Michigan,26,2018,2018,60-64 years ,60-64,Male,M,59,330926,17.8
,Myeloma,34000,Michigan,26,2018,2018,65-69 years,65-69,Male,M,78,272113,28.7
,Myeloma,34000,Michigan,26,2018,2018,70-74 years,70-74,Male,M,75,201857,37.2
,Myeloma,34000,Michigan,26,2018,2018,75-79 years,75-79,Male,M,66,136006,48.5
,Myeloma,34000,Michigan,26,2018,2018,80-84 years,80-84,Male,M,35,82088,42.6
,Myeloma,34000,Michigan,26,2018,2018,85+ years,85+,Male,M,42,73962,56.8
,Myeloma,34000,Minnesota,27,2018,2018,50-54 years,50-54,Male,M,20,177328,11.3
,Myeloma,34000,Minnesota,27,2018,2018,55-59 years,55-59,Male,M,31,196260,15.8
,Myeloma,34000,Minnesota,27,2018,2018,60-64 years ,60-64,Male,M,46,177243,26
,Myeloma,34000,Minnesota,27,2018,2018,65-69 years,65-69,Male,M,48,143465,33.5
,Myeloma,34000,Minnesota,27,2018,2018,70-74 years,70-74,Male,M,44,102518,42.9
,Myeloma,34000,Minnesota,27,2018,2018,75-79 years,75-79,Male,M,28,69775,40.1
,Myeloma,34000,Minnesota,27,2018,2018,80-84 years,80-84,Male,M,27,44964,60
,Myeloma,34000,Minnesota,27,2018,2018,85+ years,85+,Male,M,22,42865,51.3
,Myeloma,34000,Mississippi,28,2018,2018,55-59 years,55-59,Male,M,26,94552,27.5
,Myeloma,34000,Mississippi,28,2018,2018,60-64 years ,60-64,Male,M,20,88330,22.6
,Myeloma,34000,Mississippi,28,2018,2018,65-69 years,65-69,Male,M,38,73136,52
,Myeloma,34000,Mississippi,28,2018,2018,70-74 years,70-74,Male,M,30,56269,53.3
,Myeloma,34000,Mississippi,28,2018,2018,75-79 years,75-79,Male,M,20,36797,54.4
,Myeloma,34000,Missouri,29,2018,2018,55-59 years,55-59,Male,M,40,209455,19.1
,Myeloma,34000,Missouri,29,2018,2018,60-64 years ,60-64,Male,M,39,191219,20.4
,Myeloma,34000,Missouri,29,2018,2018,65-69 years,65-69,Male,M,38,156043,24.4
,Myeloma,34000,Missouri,29,2018,2018,70-74 years,70-74,Male,M,36,119890,30
,Myeloma,34000,Missouri,29,2018,2018,75-79 years,75-79,Male,M,46,82571,55.7
,Myeloma,34000,Missouri,29,2018,2018,80-84 years,80-84,Male,M,34,51771,65.7
,Myeloma,34000,Missouri,29,2018,2018,85+ years,85+,Male,M,24,45765,52.4
,Myeloma,34000,Nebraska,31,2018,2018,65-69 years,65-69,Male,M,18,47722,37.7
,Myeloma,34000,Nebraska,31,2018,2018,70-74 years,70-74,Male,M,17,34466,49.3
,Myeloma,34000,New Jersey,34,2018,2018,50-54 years,50-54,Male,M,36,306735,11.7
,Myeloma,34000,New Jersey,34,2018,2018,55-59 years,55-59,Male,M,48,313930,15.3
,Myeloma,34000,New Jersey,34,2018,2018,60-64 years ,60-64,Male,M,62,273007,22.7
,Myeloma,34000,New Jersey,34,2018,2018,65-69 years,65-69,Male,M,70,210898,33.2
,Myeloma,34000,New Jersey,34,2018,2018,70-74 years,70-74,Male,M,83,162627,51
,Myeloma,34000,New Jersey,34,2018,2018,75-79 years,75-79,Male,M,68,109738,62
,Myeloma,34000,New Jersey,34,2018,2018,80-84 years,80-84,Male,M,47,70212,66.9
,Myeloma,34000,New Jersey,34,2018,2018,85+ years,85+,Male,M,34,68625,49.5
,Myeloma,34000,New York,36,2018,2018,45-49 years,45-49,Male,M,37,603440,6.1
,Myeloma,34000,New York,36,2018,2018,50-54 years,50-54,Male,M,70,636347,11
,Myeloma,34000,New York,36,2018,2018,55-59 years,55-59,Male,M,115,653952,17.6
,Myeloma,34000,New York,36,2018,2018,60-64 years ,60-64,Male,M,148,588420,25.2
,Myeloma,34000,New York,36,2018,2018,65-69 years,65-69,Male,M,164,474732,34.5
,Myeloma,34000,New York,36,2018,2018,70-74 years,70-74,Male,M,177,358150,49.4
,Myeloma,34000,New York,36,2018,2018,75-79 years,75-79,Male,M,140,240803,58.1
,Myeloma,34000,New York,36,2018,2018,80-84 years,80-84,Male,M,106,158247,67
,Myeloma,34000,New York,36,2018,2018,85+ years,85+,Male,M,71,155861,45.6
,Myeloma,34000,North Carolina,37,2018,2018,45-49 years,45-49,Male,M,17,340190,5
,Myeloma,34000,North Carolina,37,2018,2018,50-54 years,50-54,Male,M,39,331365,11.8
,Myeloma,34000,North Carolina,37,2018,2018,55-59 years,55-59,Male,M,57,332759,17.1
,Myeloma,34000,North Carolina,37,2018,2018,60-64 years ,60-64,Male,M,76,303371,25.1
,Myeloma,34000,North Carolina,37,2018,2018,65-69 years,65-69,Male,M,93,257972,36.1
,Myeloma,34000,North Carolina,37,2018,2018,70-74 years,70-74,Male,M,102,206443,49.4
,Myeloma,34000,North Carolina,37,2018,2018,75-79 years,75-79,Male,M,77,133270,57.8
,Myeloma,34000,North Carolina,37,2018,2018,80-84 years,80-84,Male,M,57,78807,72.3
,Myeloma,34000,North Carolina,37,2018,2018,85+ years,85+,Male,M,31,63124,49.1
,Myeloma,34000,Ohio,39,2018,2018,50-54 years,50-54,Male,M,37,371251,10
,Myeloma,34000,Ohio,39,2018,2018,55-59 years,55-59,Male,M,44,399235,11
,Myeloma,34000,Ohio,39,2018,2018,60-64 years ,60-64,Male,M,80,379712,21.1
,Myeloma,34000,Ohio,39,2018,2018,65-69 years,65-69,Male,M,89,309469,28.8
,Myeloma,34000,Ohio,39,2018,2018,70-74 years,70-74,Male,M,89,227755,39.1
,Myeloma,34000,Ohio,39,2018,2018,75-79 years,75-79,Male,M,70,152428,45.9
,Myeloma,34000,Ohio,39,2018,2018,80-84 years,80-84,Male,M,61,97204,62.8
,Myeloma,34000,Ohio,39,2018,2018,85+ years,85+,Male,M,48,87493,54.9
,Myeloma,34000,Oklahoma,40,2018,2018,60-64 years ,60-64,Male,M,20,114313,17.5
,Myeloma,34000,Oklahoma,40,2018,2018,65-69 years,65-69,Male,M,27,94059,28.7
,Myeloma,34000,Oklahoma,40,2018,2018,70-74 years,70-74,Male,M,35,73631,47.5
,Myeloma,34000,Oklahoma,40,2018,2018,75-79 years,75-79,Male,M,22,50201,43.8
,Myeloma,34000,Oregon,41,2018,2018,60-64 years ,60-64,Male,M,26,130902,19.9
,Myeloma,34000,Oregon,41,2018,2018,65-69 years,65-69,Male,M,42,120035,35
,Myeloma,34000,Oregon,41,2018,2018,70-74 years,70-74,Male,M,33,92251,35.8
,Myeloma,34000,Oregon,41,2018,2018,75-79 years,75-79,Male,M,21,59202,35.5
,Myeloma,34000,Oregon,41,2018,2018,80-84 years,80-84,Male,M,16,34598,46.2
,Myeloma,34000,Pennsylvania,42,2018,2018,50-54 years,50-54,Male,M,45,420082,10.7
,Myeloma,34000,Pennsylvania,42,2018,2018,55-59 years,55-59,Male,M,67,448779,14.9
,Myeloma,34000,Pennsylvania,42,2018,2018,60-64 years ,60-64,Male,M,100,429210,23.3
,Myeloma,34000,Pennsylvania,42,2018,2018,65-69 years,65-69,Male,M,112,351214,31.9
,Myeloma,34000,Pennsylvania,42,2018,2018,70-74 years,70-74,Male,M,123,264226,46.6
,Myeloma,34000,Pennsylvania,42,2018,2018,75-79 years,75-79,Male,M,95,179190,53
,Myeloma,34000,Pennsylvania,42,2018,2018,80-84 years,80-84,Male,M,66,115392,57.2
,Myeloma,34000,Pennsylvania,42,2018,2018,85+ years,85+,Male,M,61,112448,54.2
,Myeloma,34000,South Carolina,45,2018,2018,55-59 years,55-59,Male,M,30,163797,18.3
,Myeloma,34000,South Carolina,45,2018,2018,60-64 years ,60-64,Male,M,36,154639,23.3
,Myeloma,34000,South Carolina,45,2018,2018,65-69 years,65-69,Male,M,41,138936,29.5
,Myeloma,34000,South Carolina,45,2018,2018,70-74 years,70-74,Male,M,45,115281,39
,Myeloma,34000,South Carolina,45,2018,2018,75-79 years,75-79,Male,M,46,74079,62.1
,Myeloma,34000,South Carolina,45,2018,2018,80-84 years,80-84,Male,M,23,41532,55.4
,Myeloma,34000,Tennessee,47,2018,2018,50-54 years,50-54,Male,M,25,215002,11.6
,Myeloma,34000,Tennessee,47,2018,2018,55-59 years,55-59,Male,M,22,218889,10.1
,Myeloma,34000,Tennessee,47,2018,2018,60-64 years ,60-64,Male,M,47,202921,23.2
,Myeloma,34000,Tennessee,47,2018,2018,65-69 years,65-69,Male,M,48,170427,28.2
,Myeloma,34000,Tennessee,47,2018,2018,70-74 years,70-74,Male,M,52,136576,38.1
,Myeloma,34000,Tennessee,47,2018,2018,75-79 years,75-79,Male,M,50,89895,55.6
,Myeloma,34000,Tennessee,47,2018,2018,80-84 years,80-84,Male,M,33,51800,63.7
,Myeloma,34000,Texas,48,2018,2018,40-44 years,40-44,Male,M,25,920343,2.7
,Myeloma,34000,Texas,48,2018,2018,45-49 years,45-49,Male,M,52,913238,5.7
,Myeloma,34000,Texas,48,2018,2018,50-54 years,50-54,Male,M,73,842846,8.7
,Myeloma,34000,Texas,48,2018,2018,55-59 years,55-59,Male,M,114,836173,13.6
,Myeloma,34000,Texas,48,2018,2018,60-64 years ,60-64,Male,M,164,728220,22.5
,Myeloma,34000,Texas,48,2018,2018,65-69 years,65-69,Male,M,208,573350,36.3
,Myeloma,34000,Texas,48,2018,2018,70-74 years,70-74,Male,M,166,433734,38.3
,Myeloma,34000,Texas,48,2018,2018,75-79 years,75-79,Male,M,179,279390,64.1
,Myeloma,34000,Texas,48,2018,2018,80-84 years,80-84,Male,M,110,171157,64.3
,Myeloma,34000,Texas,48,2018,2018,85+ years,85+,Male,M,100,144522,69.2
,Myeloma,34000,Utah,49,2018,2018,60-64 years ,60-64,Male,M,18,70900,25.4
,Myeloma,34000,Utah,49,2018,2018,65-69 years,65-69,Male,M,24,57498,41.7
,Myeloma,34000,Utah,49,2018,2018,70-74 years,70-74,Male,M,17,42714,39.8
,Myeloma,34000,Utah,49,2018,2018,75-79 years,75-79,Male,M,16,28613,55.9
,Myeloma,34000,Virginia,51,2018,2018,50-54 years,50-54,Male,M,24,276807,8.7
,Myeloma,34000,Virginia,51,2018,2018,55-59 years,55-59,Male,M,52,283148,18.4
,Myeloma,34000,Virginia,51,2018,2018,60-64 years ,60-64,Male,M,33,249191,13.2
,Myeloma,34000,Virginia,51,2018,2018,65-69 years,65-69,Male,M,56,202709,27.6
,Myeloma,34000,Virginia,51,2018,2018,70-74 years,70-74,Male,M,56,159596,35.1
,Myeloma,34000,Virginia,51,2018,2018,75-79 years,75-79,Male,M,58,105071,55.2
,Myeloma,34000,Virginia,51,2018,2018,80-84 years,80-84,Male,M,42,62797,66.9
,Myeloma,34000,Virginia,51,2018,2018,85+ years,85+,Male,M,25,53258,46.9
,Myeloma,34000,Washington,53,2018,2018,50-54 years,50-54,Male,M,21,229217,9.2
,Myeloma,34000,Washington,53,2018,2018,55-59 years,55-59,Male,M,29,242383,12
,Myeloma,34000,Washington,53,2018,2018,60-64 years ,60-64,Male,M,48,227000,21.1
,Myeloma,34000,Washington,53,2018,2018,65-69 years,65-69,Male,M,50,190573,26.2
,Myeloma,34000,Washington,53,2018,2018,70-74 years,70-74,Male,M,53,144603,36.7
,Myeloma,34000,Washington,53,2018,2018,75-79 years,75-79,Male,M,54,91879,58.8
,Myeloma,34000,Washington,53,2018,2018,80-84 years,80-84,Male,M,38,54256,70
,Myeloma,34000,Washington,53,2018,2018,85+ years,85+,Male,M,33,48592,67.9
,Myeloma,34000,West Virginia,54,2018,2018,70-74 years,70-74,Male,M,20,44606,44.8
,Myeloma,34000,West Virginia,54,2018,2018,75-79 years,75-79,Male,M,17,29340,57.9
,Myeloma,34000,Wisconsin,55,2018,2018,55-59 years,55-59,Male,M,27,210640,12.8
,Myeloma,34000,Wisconsin,55,2018,2018,60-64 years ,60-64,Male,M,38,194934,19.5
,Myeloma,34000,Wisconsin,55,2018,2018,65-69 years,65-69,Male,M,42,160972,26.1
,Myeloma,34000,Wisconsin,55,2018,2018,70-74 years,70-74,Male,M,50,116117,43.1
,Myeloma,34000,Wisconsin,55,2018,2018,75-79 years,75-79,Male,M,41,76700,53.5
,Myeloma,34000,Wisconsin,55,2018,2018,80-84 years,80-84,Male,M,44,49489,88.9
,Myeloma,34000,Wisconsin,55,2018,2018,85+ years,85+,Male,M,22,44687,49.2
,Non-Hodgkin Lymphoma,33041-33042,Alabama,1,2018,2018,45-49 years,45-49,Male,M,23,151623,15.2
,Non-Hodgkin Lymphoma,33041-33042,Alabama,1,2018,2018,50-54 years,50-54,Male,M,25,152543,16.4
,Non-Hodgkin Lymphoma,33041-33042,Alabama,1,2018,2018,55-59 years,55-59,Male,M,47,161486,29.1
,Non-Hodgkin Lymphoma,33041-33042,Alabama,1,2018,2018,60-64 years ,60-64,Male,M,53,150034,35.3
,Non-Hodgkin Lymphoma,33041-33042,Alabama,1,2018,2018,65-69 years,65-69,Male,M,58,125640,46.2
,Non-Hodgkin Lymphoma,33041-33042,Alabama,1,2018,2018,70-74 years,70-74,Male,M,80,98933,80.9
,Non-Hodgkin Lymphoma,33041-33042,Alabama,1,2018,2018,75-79 years,75-79,Male,M,64,65692,97.4
,Non-Hodgkin Lymphoma,33041-33042,Alabama,1,2018,2018,80-84 years,80-84,Male,M,56,39988,140
,Non-Hodgkin Lymphoma,33041-33042,Alabama,1,2018,2018,85+ years,85+,Male,M,34,30652,110.9
,Non-Hodgkin Lymphoma,33041-33042,Arizona,4,2018,2018,35-39 years,35-39,Male,M,17,233543,7.3
,Non-Hodgkin Lymphoma,33041-33042,Arizona,4,2018,2018,45-49 years,45-49,Male,M,27,214908,12.6
,Non-Hodgkin Lymphoma,33041-33042,Arizona,4,2018,2018,50-54 years,50-54,Male,M,42,205773,20.4
,Non-Hodgkin Lymphoma,33041-33042,Arizona,4,2018,2018,55-59 years,55-59,Male,M,72,213445,33.7
,Non-Hodgkin Lymphoma,33041-33042,Arizona,4,2018,2018,60-64 years ,60-64,Male,M,72,198721,36.2
,Non-Hodgkin Lymphoma,33041-33042,Arizona,4,2018,2018,65-69 years,65-69,Male,M,103,180737,57
,Non-Hodgkin Lymphoma,33041-33042,Arizona,4,2018,2018,70-74 years,70-74,Male,M,106,158201,67
,Non-Hodgkin Lymphoma,33041-33042,Arizona,4,2018,2018,75-79 years,75-79,Male,M,118,111602,105.7
,Non-Hodgkin Lymphoma,33041-33042,Arizona,4,2018,2018,80-84 years,80-84,Male,M,81,70050,115.6
,Non-Hodgkin Lymphoma,33041-33042,Arizona,4,2018,2018,85+ years,85+,Male,M,60,59243,101.3
,Non-Hodgkin Lymphoma,33041-33042,Arkansas,5,2018,2018,50-54 years,50-54,Male,M,22,90565,24.3
